domain,task,model,representation,f1,precision,recall,ap_pr,threshold,n_valid,n_failed,stats_file,preds_csv
weapon,binary_1,mistral,hybrid_manual_gpt,0.6905,0.5472,0.9355,0.7784090909090909,40.201,141,0,similarity_database_hybrid_v6score_mistral_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_mistral_binary_0_preds.csv
weapon,binary_0,qwen3_235b,hybrid_manual_gpt,0.6988,0.6905,0.7073,0.9428571428571428,45.2261,141,0,similarity_database_hybrid_v6score_qwen3_235b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_1,qwen3_235b,hybrid_manual_gpt,0.7832,0.6914,0.9032,0.9659090909090909,35.1759,141,0,similarity_database_hybrid_v6score_qwen3_235b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_0,qwen_hf,hybrid_manual_gpt,0.7312,0.6538,0.8293,0.69,40.201,141,0,similarity_database_hybrid_v6score_qwen_hf_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_1,qwen_hf,hybrid_manual_gpt,0.7591,0.6933,0.8387,0.9346590909090909,35.1759,141,0,similarity_database_hybrid_v6score_qwen_hf_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_0,gemini_25_pro,gpt_free,0.6667,0.5574,0.8293,0.6669666044872072,25.1256,141,0,similarity_database_with_gpt_features_v6score_gemini_25_pro_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_1,gemini_25_pro,gpt_free,0.755,0.6404,0.9194,0.7805081943281664,20.1005,141,0,similarity_database_with_gpt_features_v6score_gemini_25_pro_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_0,gemini_3_flash,gpt_free,0.7333,0.6735,0.8049,0.6484071559698402,75.3769,141,0,similarity_database_with_gpt_features_v6score_gemini_3_flash_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_1,gemini_3_flash,gpt_free,0.7647,0.7027,0.8387,0.8111404043739534,58.2915,141,0,similarity_database_with_gpt_features_v6score_gemini_3_flash_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_0,gemma3_27b,gpt_free,0.6306,0.5,0.8537,0.534318440672886,45.2261,141,0,similarity_database_with_gpt_features_v6score_gemma3_27b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_1,gemma3_27b,gpt_free,0.7424,0.7,0.7903,0.6928340957516296,45.2261,141,0,similarity_database_with_gpt_features_v6score_gemma3_27b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_0,gpt4,gpt_free,0.716,0.725,0.7073,0.7554780406523272,68.3417,141,0,similarity_database_with_gpt_features_v6score_gpt4_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gpt4_binary_0_preds.csv
weapon,binary_1,gpt4,gpt_free,0.7458,0.7857,0.7097,0.8336762800381194,60.3015,141,0,similarity_database_with_gpt_features_v6score_gpt4_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gpt4_binary_0_preds.csv
weapon,binary_0,gpt51_thinking,gpt_free,0.7033,0.64,0.7805,0.7225123758055153,65.3266,141,0,similarity_database_with_gpt_features_v6score_gpt51_thinking_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_1,gpt51_thinking,gpt_free,0.7778,0.7656,0.7903,0.8203483117728787,60.3015,141,0,similarity_database_with_gpt_features_v6score_gpt51_thinking_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_0,gpt52,gpt_free,0.7222,0.8387,0.6341,0.7829389037011127,62.3116,141,0,similarity_database_with_gpt_features_v6score_gpt52_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gpt52_binary_0_preds.csv
weapon,binary_1,gpt52,gpt_free,0.8029,0.7333,0.8871,0.8544490842190057,54.2714,141,0,similarity_database_with_gpt_features_v6score_gpt52_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gpt52_binary_0_preds.csv
weapon,binary_0,gpt5mini,gpt_free,0.6829,0.6829,0.6829,0.679878260809953,62.3116,141,0,similarity_database_with_gpt_features_v6score_gpt5mini_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_1,gpt5mini,gpt_free,0.7391,0.6711,0.8226,0.7760833098728257,45.2261,141,0,similarity_database_with_gpt_features_v6score_gpt5mini_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_0,llama3_70b,gpt_free,0.5684,0.5,0.6585,0.5550102779246566,58.2915,141,0,similarity_database_with_gpt_features_v6score_llama3_70b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_1,llama3_70b,gpt_free,0.7066,0.5619,0.9516,0.6977326371529877,38.191,141,0,similarity_database_with_gpt_features_v6score_llama3_70b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_0,mistral,gpt_free,0.6111,0.4925,0.8049,0.6003891037066841,60.3015,141,0,similarity_database_with_gpt_features_v6score_mistral_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_mistral_binary_0_preds.csv
weapon,binary_1,mistral,gpt_free,0.6784,0.5321,0.9355,0.7106214734845663,40.201,141,0,similarity_database_with_gpt_features_v6score_mistral_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_mistral_binary_0_preds.csv
weapon,binary_0,qwen3_235b,gpt_free,0.7037,0.5672,0.9268,0.6958491319140306,35.1759,141,0,similarity_database_with_gpt_features_v6score_qwen3_235b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_1,qwen3_235b,gpt_free,0.7597,0.7313,0.7903,0.7810196658652511,35.1759,141,0,similarity_database_with_gpt_features_v6score_qwen3_235b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_0,qwen_hf,gpt_free,0.6481,0.5224,0.8537,0.6472396504786149,35.1759,141,0,similarity_database_with_gpt_features_v6score_qwen_hf_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_1,qwen_hf,gpt_free,0.76,0.6477,0.9194,0.7960923712945426,30.1508,141,0,similarity_database_with_gpt_features_v6score_qwen_hf_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_features_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_0,gemini_25_pro,gpt_law,0.6019,0.5,0.7561,0.5934151672607915,35.1759,141,0,similarity_database_with_gpt_law_features_v6score_gemini_25_pro_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_1,gemini_25_pro,gpt_law,0.7218,0.6761,0.7742,0.7757646297434216,30.1508,141,0,similarity_database_with_gpt_law_features_v6score_gemini_25_pro_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_0,gemini_3_flash,gpt_law,0.68,0.5763,0.8293,0.6445515790757957,75.3769,141,0,similarity_database_with_gpt_law_features_v6score_gemini_3_flash_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_1,gemini_3_flash,gpt_law,0.7869,0.8,0.7742,0.8393424532860947,72.3618,141,0,similarity_database_with_gpt_law_features_v6score_gemini_3_flash_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_0,gemma3_27b,gpt_law,0.5781,0.4253,0.9024,0.5361216132303122,45.2261,141,0,similarity_database_with_gpt_law_features_v6score_gemma3_27b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_1,gemma3_27b,gpt_law,0.7517,0.6437,0.9032,0.6962304949424594,45.2261,141,0,similarity_database_with_gpt_law_features_v6score_gemma3_27b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_0,gpt4,gpt_law,0.6263,0.5345,0.7561,0.6682291042765478,65.3266,141,0,similarity_database_with_gpt_law_features_v6score_gpt4_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gpt4_binary_0_preds.csv
weapon,binary_1,gpt4,gpt_law,0.75,0.7759,0.7258,0.817870177082521,65.3266,141,0,similarity_database_with_gpt_law_features_v6score_gpt4_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gpt4_binary_0_preds.csv
weapon,binary_0,gpt51_thinking,gpt_law,0.7097,0.6346,0.8049,0.7227215128995055,68.3417,141,0,similarity_database_with_gpt_law_features_v6score_gpt51_thinking_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_1,gpt51_thinking,gpt_law,0.7833,0.8103,0.7581,0.8304058694394469,65.3266,141,0,similarity_database_with_gpt_law_features_v6score_gpt51_thinking_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_0,gpt52,gpt_law,0.6757,0.7576,0.6098,0.7237517302203395,66.3317,141,0,similarity_database_with_gpt_law_features_v6score_gpt52_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gpt52_binary_0_preds.csv
weapon,binary_1,gpt52,gpt_law,0.8281,0.803,0.8548,0.8323472672664911,58.2915,141,0,similarity_database_with_gpt_law_features_v6score_gpt52_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gpt52_binary_0_preds.csv
weapon,binary_0,gpt5mini,gpt_law,0.6207,0.587,0.6585,0.6295822086500712,65.3266,141,0,similarity_database_with_gpt_law_features_v6score_gpt5mini_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_1,gpt5mini,gpt_law,0.7578,0.6162,0.9839,0.7930997292725546,40.201,141,0,similarity_database_with_gpt_law_features_v6score_gpt5mini_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_0,llama3_70b,gpt_law,0.5669,0.4186,0.878,0.5723864993117334,55.2764,141,0,similarity_database_with_gpt_law_features_v6score_llama3_70b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_1,llama3_70b,gpt_law,0.7297,0.6279,0.871,0.6954371389777373,55.2764,141,0,similarity_database_with_gpt_law_features_v6score_llama3_70b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_0,mistral,gpt_law,0.5846,0.427,0.9268,0.5697433402237944,60.3015,141,0,similarity_database_with_gpt_law_features_v6score_mistral_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_mistral_binary_0_preds.csv
weapon,binary_1,mistral,gpt_law,0.7417,0.6292,0.9032,0.7143832236553261,60.3015,141,0,similarity_database_with_gpt_law_features_v6score_mistral_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_mistral_binary_0_preds.csv
weapon,binary_0,qwen3_235b,gpt_law,0.6526,0.5741,0.7561,0.6473014074408117,50.2513,141,0,similarity_database_with_gpt_law_features_v6score_qwen3_235b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_1,qwen3_235b,gpt_law,0.7226,0.6022,0.9032,0.7449717609047026,35.1759,141,0,similarity_database_with_gpt_law_features_v6score_qwen3_235b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_0,qwen_hf,gpt_law,0.6207,0.48,0.878,0.5623024344325327,40.201,141,0,similarity_database_with_gpt_law_features_v6score_qwen_hf_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_1,qwen_hf,gpt_law,0.7445,0.68,0.8226,0.7057196415405655,40.201,141,0,similarity_database_with_gpt_law_features_v6score_qwen_hf_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_gpt_law_features_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_0,gemini_25_pro,facts,0.65,0.6667,0.6341,0.652422130392965,40.201,141,0,similarity_database_with_indicment_facts_v6score_gemini_25_pro_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_1,gemini_25_pro,facts,0.7692,0.7353,0.8065,0.8213002159586709,25.1256,141,0,similarity_database_with_indicment_facts_v6score_gemini_25_pro_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_0,gemini_3_flash,facts,0.7158,0.6296,0.8293,0.6380652555855366,68.3417,141,0,similarity_database_with_indicment_facts_v6score_gemini_3_flash_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_1,gemini_3_flash,facts,0.7852,0.726,0.8548,0.8195460038926462,58.2915,141,0,similarity_database_with_indicment_facts_v6score_gemini_3_flash_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_0,gemma3_27b,facts,0.7103,0.5758,0.9268,0.6674255284011381,55.2764,141,0,similarity_database_with_indicment_facts_v6score_gemma3_27b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_1,gemma3_27b,facts,0.7879,0.7429,0.8387,0.8303994728389891,45.2261,141,0,similarity_database_with_indicment_facts_v6score_gemma3_27b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_0,gpt4,facts,0.7586,0.7174,0.8049,0.7526284135696577,70.3518,141,0,similarity_database_with_indicment_facts_v6score_gpt4_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gpt4_binary_0_preds.csv
weapon,binary_1,gpt4,facts,0.7778,0.913,0.6774,0.8497383800348517,70.3518,141,0,similarity_database_with_indicment_facts_v6score_gpt4_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gpt4_binary_0_preds.csv
weapon,binary_0,gpt51_thinking,facts,0.7253,0.66,0.8049,0.733133959446719,68.3417,141,0,similarity_database_with_indicment_facts_v6score_gpt51_thinking_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_1,gpt51_thinking,facts,0.7879,0.7429,0.8387,0.8566985020887964,60.3015,141,0,similarity_database_with_indicment_facts_v6score_gpt51_thinking_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_0,gpt52,facts,0.7342,0.7632,0.7073,0.7864117026305216,62.3116,141,0,similarity_database_with_indicment_facts_v6score_gpt52_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gpt52_binary_0_preds.csv
weapon,binary_1,gpt52,facts,0.8,0.7397,0.871,0.8353387690218947,56.2814,141,0,similarity_database_with_indicment_facts_v6score_gpt52_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gpt52_binary_0_preds.csv
weapon,binary_0,gpt5mini,facts,0.6667,0.569,0.8049,0.6744959399030939,64.3216,141,0,similarity_database_with_indicment_facts_v6score_gpt5mini_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_1,gpt5mini,facts,0.75,0.6585,0.871,0.7821333108477981,55.2764,141,0,similarity_database_with_indicment_facts_v6score_gpt5mini_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_0,llama3_70b,facts,0.5806,0.4337,0.878,0.6331646824299991,58.2915,141,0,similarity_database_with_indicment_facts_v6score_llama3_70b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_1,llama3_70b,facts,0.7172,0.6265,0.8387,0.7325622181174376,58.2915,141,0,similarity_database_with_indicment_facts_v6score_llama3_70b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_0,mistral,facts,0.6582,0.6842,0.6341,0.6528061284491914,65.3266,141,0,similarity_database_with_indicment_facts_v6score_mistral_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_mistral_binary_0_preds.csv
weapon,binary_1,mistral,facts,0.6957,0.5657,0.9032,0.7753549748508983,45.2261,141,0,similarity_database_with_indicment_facts_v6score_mistral_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_mistral_binary_0_preds.csv
weapon,binary_0,qwen3_235b,facts,0.7209,0.6889,0.7561,0.6656941475433594,45.2261,141,0,similarity_database_with_indicment_facts_v6score_qwen3_235b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_1,qwen3_235b,facts,0.782,0.7324,0.8387,0.8419720458905356,35.1759,141,0,similarity_database_with_indicment_facts_v6score_qwen3_235b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_0,qwen_hf,facts,0.6733,0.5667,0.8293,0.6364318230384975,40.201,141,0,similarity_database_with_indicment_facts_v6score_qwen_hf_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_1,qwen_hf,facts,0.7692,0.679,0.8871,0.8349725441227625,35.1759,141,0,similarity_database_with_indicment_facts_v6score_qwen_hf_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_with_indicment_facts_v6score_qwen_hf_binary_0_preds.csv
