verdict_1,verdict_2,similarity_scale,similarity_binary_0,similarity_binary_1,feature_vector_1,feature_vector_2
ME-16-10-12213-904,ME-09-05-16192-355,3,1,1,"{""סוג הרכב"": ""סובארו"", ""בעלות על הרכב"": ""רשום על שם אחיו, מג'ד"", ""מיקום החזקת הנשק"": ""מתחת לכיסא הנוסע שליד הנהג"", ""מיקום המחסנית"": ""מתחת לכיסא הנוסע שליד הנהג"", ""מיקום הכדור"": ""במכנסי הנאשם"", ""סוג התחמושת"": ""כדור 9 מ\""מ"", ""מיקום החזקת הנשק בעת המעצר"": ""במוסך"", ""מיקום המחסנית בעת המעצר"": ""במוסך"", ""מיקום הכדור בעת המעצר"": ""במכנסי הנאשם"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים, 1 כדור"", ""שימוש"": ""לא""}","{""זמן האירוע"": ""19.5.09, 23:30"", ""מיקום האירוע"": ""אום אל פחם"", ""סוג הרכב"": ""טויוטה"", ""בעלות הרכב"": ""בן משפחת הנאשם, אחמד מחאג'נה"", ""פעולת המילוט"": ""ניסיון להימלט מהשוטרים על ידי נסיעה לאחור"", ""תגובת השוטרים"": ""רדיפה אחר הרכב ודימום הרכב"", ""סוג התחמושת"": ""כדורי 9 מ\""מ"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""שימוש"": ""לא""}"
ME-16-10-9348-780,SH-10-02-25802-731,1,0,0,"{""סוג תחמושת"": ""כדורי צייד קליבר 12 מ\""מ"", ""מקום החזקת התחמושת"": ""מחסן הבית"", ""סכום כסף נגנב"": ""3500 ₪"", ""סכום שיק נגנב"": ""500 ₪"", ""מקום העצירה"": ""קריית גת"", ""מעורבים נוספים"": ""מוחמד יונס, הקטין פ. י."", ""מקום מגורי הקטין"": ""ערערה"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""סוג הנשק [רובה צייד]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, ברכב"", ""כמות תחמושת"": ""75 כדורים"", ""שימוש"": ""לא""}","{""מיקום האירוע"": ""כפר מגדל שמס"", ""תאריך האירוע"": ""16/07/09"", ""שעת האירוע"": ""11:00"", ""פוטנציאל לפגיעה באדם"": ""כן"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [רובה צייד]"": 1.0, ""סוג הנשק - אם לא נמצא בטבלה"": ""אבזר ותחמושת של כלי נשק"", ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית"", ""שימוש"": ""לא""}"
ME-16-05-25902-514,ME-12-05-33444-999,3,1,1,"{""מקום רכישת הנשק"": ""קלנסוואה"", ""מקום החזקת הנשק"": ""מקלט בבית"", ""תאריך גניבת הנשק"": ""31.12.13"", ""מספר סידורי של הנשק"": ""682663"", ""סוג הנשק"": ""ברטה"", ""תאריך תחילת החזקת הנשק"": ""פברואר 2016"", ""תאריך נשיאת הנשק"": ""8.5.16"", ""שעת נשיאת הנשק"": ""06:00"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, על גופו"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""שימוש"": ""לא""}","{""מותג הנשק"": ""ברטה"", ""דגם הנשק"": ""9 מ\""מ"", ""מספר סידורי של הנשק"": ""D60383Y"", ""מיקום החזקת הנשק ברכב"": ""מתחת למושב הקדמי הימני, בתיק שחור ליד כיסא הנהג, בתא האחסון של דלת הנהג"", ""מקור הנשק"": ""נגנב"", ""בעלות מקורית של הנשק"": ""מר יוסף פלדמן"", ""תאריך הגניבה"": ""11.5.12"", ""מיקום הגניבה"": ""רחובות"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה כדורים, מחסנית ובה כדורים, מחסנית ובה כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""שימוש"": ""לא""}"
ME-15-08-44579-251,ME-14-12-6904-57,2,0,1,"{""סוג הקטנוע"": ""גוימקס"", ""מספר לוחית רישוי"": ""3689624"", ""מצב לוחית רישוי"": ""מזויפת"", ""מצב רישיון נהיגה של ג'וודת"": ""ללא רישיון נהיגה"", ""מיקום האירוע"": ""כביש 4, חדרה, קרבת אזור התעשייה הצפוני"", ""זמן האירוע"": ""10.08.15, 22:05"", ""פעולת השוטר רועי"": ""הבחין בקטנוע, חשד בגניבה, הדליק אורות כחולים, קרא לעצור"", ""תגובת ג'וודת להוראת השוטר"": ""לא שעה, הגביר מהירות, נסע לאזור התעשייה"", ""מסלול המרדף"": ""מכביש 4 לצומת נחל חדרה, פנה ימינה ושמאלה, חזר לכביש 4 לצפון"", ""תיאור המרדף"": ""שתי ניידות נוספות הצטרפו, הפעילו סירנות ואורות כחולים"", ""אירוע בצומת בנימינה"": ""הקטנוע עבר באור אדום, רכב אחר נאלץ לבלום"", ""חסימת המשטרה בצומת בית חנניה"": ""ניידות משטרה ביצעו חסימה, ג'וודת פגע בשתי ניידות"", ""תיאור הבריחה"": ""ג'וודת והנאשם ירדו מהקטנוע והחלו בבריחה רגלית"", ""מיקום זריקת השקית"": ""בשדה חשוף סמוך לצומת"", ""תוצאת המרדף"": ""הנאשם וג'וודת נתפסו על ידי השוטרים לאחר מספר דקות"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""על גופו, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים"", ""שימוש"": ""לא""}","{""מיקום החזקת הנשק"": ""ארון בגדים בחדר השינה"", ""מחיר הנשק"": ""4000 ש\""ח"", ""מועד רכישת הנשק"": ""כחודש ימים עובר ליום 18.11.2014"", ""מקום מגורים"": ""תל אביב"", ""כמות קנאביס"": ""0.3027 גרם נטו"", ""סוג הנשק"": ""רובה מאולתר מדגם קרל גוסטב"", ""תיאור האופן שבו נשא הנאשם את הנשק"": ""בתוך תיק גב, עטוף בבגדים"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הואשם והורשע בנוסף לעבירת נשק (סעיף 144(ב) לחוק העונשין) גם בעבירה של החזקת סם לצריכה עצמית לפי סעיף 7(א) לפקודת הסמים המסוכנים."", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""בבית, על גופו, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית וכדורים, כדורים"", ""שימוש"": ""לא""}"
ME-17-05-633-549,ME-16-03-54615-517,2,0,1,"{""סוג הנשק [אקדח חצי אוטומטי]"": 1.0, ""סוג הנשק [אקדח חלוואני]"": 1.0, ""מחיר רכישה תת מקלע"": ""7,000 ₪"", ""מחיר מכירה אקדח חלוואני"": ""14,000 ₪"", ""שותפים לעבירה"": ""נצרי ח'ליפה"", ""מיקום עבירה"": ""בית רביע חוסיין"", ""שנת עבירה"": ""2013, 2015"", ""סוג תחמושת"": ""כדור או קלע"", ""פונקציונליות הנשק"": ""מנגנון הדק חסר, מנגנון הדק מאולתר"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, סחר בנשק"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""2 מחסניות, מאות כדורים, 2 מחסניות ריקה ובהן 0 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""שימוש"": ""לא""}","{""מיקום המפגשים"": ""סמוך לביתו של מחמד"", ""מספר תתי מקלע שהועברו"": 2, ""סכום התשלום"": ""3000 ₪"", ""תקלות בנשק"": ""שני תתי מקלע לא ירו"", ""משך הזמן להשגת הנשק"": ""שלושה ימים"", ""משך הזמן להחלפת הנשק"": ""כשבוע"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""סחר בנשק"", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""כן"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""שימוש"": ""לא""}"
ME-20-01-62688-591,ME-16-09-398-589,3,1,1,"{""סוג הרכב"": ""הונדה שחורה"", ""מספר רישוי"": ""60-201-70"", ""זמן האירוע"": ""16.1.20 בשעה 14:55"", ""מיקום האירוע"": ""עסק בו עבד המתלונן"", ""פגיעה פיזית"": ""שבר פמור שליש פרוקסימלי אספקט קדמי של להקורטקס"", ""אורך הפגיעה"": ""כ 7 ס\""מ"", ""טיפול רפואי"": ""ניתוח לשחזור ולקיבוע השבר באמצעות מסמר"", ""מקום אשפוז"": ""בית חולים רמב\""ם"", ""תאריך שחרור מהאשפוז"": ""21.1.20"", ""מקום מעצר הנאשם"": ""תחנת דלק פז בצומת האצטדיון בחיפה"", ""זמן מעצר"": ""סמוך לשעה 15:50 באותו יום"", ""כמות סם"": ""1.5 גרם קוקאין"", ""סכום כסף נמצא"": ""1,950 ₪"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע, בנוסף לעבירות נשק לפי סעיף 144, גם בעבירה של חבלה בכוונה מחמירה לפי סעיף 329(א)(1) לחוק העונשין, ובעבירה של החזקת סם מסוכן לצריכה עצמית לפי סעיפים 7(א) + 7(ג) סיפא לפקודת הסמים המסוכנים."", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב, על גופו"", ""שימוש"": ""לא""}","{""מיקום האירוע"": ""גינה ציבורית בבת-ים"", ""תאריך האירוע"": ""לילה שבין 10.8.16 ל-11.8.16"", ""מרחק ירי"": ""10 מטר"", ""פצעים"": ""פצעי כניסה ויציאה בשוק הימנית"", ""טיפול רפואי"": ""טופל בבית חולים"", ""מספר נפגעים"": 1, ""זהות הנפגע"": ""וויליאם קניסופה"", ""הפתעה"": ""כן"", ""מספר תוקפים"": 2, ""זהות תוקף נוסף"": ""לא ידועה"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירת נשק (נשיאת נשק שלא כדין לפי סעיף 144(ב)), גם בעבירה של חבלה חמורה בנסיבות מחמירות לפי סעיפים 333 + 335(א)(2+1) לחוק העונשין. זוהי עבירת אלימות חמורה שאינה עבירת נשק."", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""על גופו"", ""שימוש"": ""לא""}"
ME-16-06-42987-901,ME-16-06-44840-433,3,1,1,"{""שנת לידה"": ""1997"", ""מקום האירוע"": ""שכונת גילה, ירושלים"", ""סוג הרימון"": ""רימון הלם"", ""מטרת השימוש בנשק"": ""הטלת אימה"", ""מקום השימוש בנשק"": ""חצר בית משפחה"", ""תוצאת השימוש בנשק"": ""הרימון התפוצץ"", ""שותפים לאירוע"": ""אמיר סלמה"", ""סוג הנשק הנוסף"": ""רימון גז"", ""כמות הרימונים הנוספים"": ""שני רימוני הלם"", ""סוג הסם בתיק הסמים"": ""חשיש"", ""כמות הסם"": ""גרמים בודדים"", ""תקופת המכירות"": ""מאי ויוני 2016"", ""מחיר הסם"": ""בין 100 ל-400 שקלים"", ""סוג הפריט המוגנב"": ""אופניים חשמליים"", ""שווי הפריט המוגנב"": ""3,000 שקלים"", ""תאריך הגניבה"": ""17.5.16"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144) גם בעבירות נוספות: איומים (סעיף 192), ניסיון לחבלה מחמירה (סעיף 329(א)(2)), ניסיון תקיפה בנסיבות מחמירות (סעיפים 382(א)+25), חמש עבירות של סחר בסמים (סעיפים 13+19א' לפקודת הסמים המסוכנים), החזקת סם שלא לשימוש עצמי (סעיפים 7(א)+7(ג) לפקודת הסמים המסוכנים), ועבירת גניבה (סעיף 384)."", ""סוג הנשק [רימון הלם/גז]"": 1.0, ""סוג הנשק - אם לא נמצא בטבלה"": ""כלי נשק מאולתר שבו כדור בקליבר 9 מ\""מ"", ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""על גופו"", ""שימוש"": ""לא""}","{""שנת לידה"": ""1993"", ""מיקום האירוע"": ""רחוב האפרסמון, ירושלים"", ""תאריך האירוע"": ""5.6.16"", ""מעורבים נוספים"": ""אלירון גולד, רן אברג'יל, יוני אברג'יל, נתי קורקוס"", ""סוגי רימונים"": ""רימון הלם, רימון גז"", ""הדרכה בשימוש בנשק"": ""הנאשם הסביר לאלירון כיצד להשתמש ברימון הגז"", ""העברת נשק"": ""הנאשם העביר רימוני הלם בין מקומות מסתור"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144) גם בסיוע לנסיון לתקיפה לפי סעיפים 379 + 25 + 31 לחוק העונשין. זוהי עבירה שאינה עבירת נשק."", ""סוג הנשק [רימון הלם/גז]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""שימוש"": ""זריקת רימון""}"
ME-21-10-18557-340,SH-11-01-41775-497,1,0,0,"{""סוג הרכב"": ""מאזדה בצבע כחול"", ""מיקום האירוע"": ""כפר אבו סנאן"", ""זמן האירוע"": ""16.9.2021, סמוך לשעה 19:00"", ""מעורבים נוספים"": ""ג'יהאד סואעד, מוחמד פעאור"", ""סוג המאזדה"": ""מאזדה לבנה"", ""מיקום ישיבת הנאשם ברכב"": ""מושב הנוסע"", ""מיקום ישיבת ג'יהאד ברכב"": ""מושב הנהג"", ""מיקום ישיבת א' במאזדה"": ""מושב הנוסע ליד הנהג"", ""מיקום ישיבת מוחמד פעאור במאזדה"": ""מושב הנהג"", ""כיוון ירי הנאשם"": ""כלפי מעלה"", ""מטרת ירי הנאשם"": ""הפחדה או הקנטה של א'"", ""סכסוך קיים"": ""בין הנאשם לא'"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144(א) ו-144(ב) לחוק העונשין) גם בעבירה של ירי מנשק חם לפי סעיף 340א(ב)(1) ו-(2) לחוק העונשין, שהיא עבירה שאינה לפי סעיף 144 ולכן נחשבת לעבירה נוספת."", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, ברכב"", ""כמות תחמושת"": ""מחסנית ולכל הפחות 2 כדורים"", ""מטרה-סיבת העבירה"": ""הפחדה/הקנטה"", ""שימוש"": ""לא""}","{""משך זמן ההחזקה"": ""כשנה וחצי"", ""תאריך תחילת ההחזקה"": ""1.6.08"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, ברכב"", ""כמות תחמושת"": ""מחסנית, 34 כדורים"", ""שימוש"": ""לא""}"
ME-16-06-42987-901,ME-14-10-31218-522,1,0,0,"{""שנת לידה"": ""1997"", ""מקום האירוע"": ""שכונת גילה, ירושלים"", ""סוג הרימון"": ""רימון הלם"", ""מטרת השימוש בנשק"": ""הטלת אימה"", ""מקום השימוש בנשק"": ""חצר בית משפחה"", ""תוצאת השימוש בנשק"": ""הרימון התפוצץ"", ""שותפים לאירוע"": ""אמיר סלמה"", ""סוג הנשק הנוסף"": ""רימון גז"", ""כמות הרימונים הנוספים"": ""שני רימוני הלם"", ""סוג הסם בתיק הסמים"": ""חשיש"", ""כמות הסם"": ""גרמים בודדים"", ""תקופת המכירות"": ""מאי ויוני 2016"", ""מחיר הסם"": ""בין 100 ל-400 שקלים"", ""סוג הפריט המוגנב"": ""אופניים חשמליים"", ""שווי הפריט המוגנב"": ""3,000 שקלים"", ""תאריך הגניבה"": ""17.5.16"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144) גם בעבירות נוספות: איומים (סעיף 192), ניסיון לחבלה מחמירה (סעיף 329(א)(2)), ניסיון תקיפה בנסיבות מחמירות (סעיפים 382(א)+25), חמש עבירות של סחר בסמים (סעיפים 13+19א' לפקודת הסמים המסוכנים), החזקת סם שלא לשימוש עצמי (סעיפים 7(א)+7(ג) לפקודת הסמים המסוכנים), ועבירת גניבה (סעיף 384)."", ""סוג הנשק [רימון הלם/גז]"": 1.0, ""סוג הנשק - אם לא נמצא בטבלה"": ""כלי נשק מאולתר שבו כדור בקליבר 9 מ\""מ"", ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""על גופו"", ""שימוש"": ""לא""}","{""שנת לידה"": 1983, ""זמן האירוע"": ""02:45"", ""תאריך האירוע"": ""29/5/14"", ""מיקום האירוע"": ""דיר אל אסד"", ""סוג הרימון"": ""M7290"", ""צבע הרימון"": ""שחור"", ""מספר הרימון"": ""E386201"", ""פגיעה פוטנציאלית"": ""פגיעה גופנית"", ""מטרת הפעולה"": ""השלכת רימון למרפסת"", ""תוצאת הפעולה"": ""התפוצצות וקול נפץ עז"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [רימון הלם/גז]"": 1.0, ""תכנון"": ""לא"", ""שימוש"": ""זריקת רימון""}"
ME-18-05-32659-754,ME-15-02-9111-399,1,0,0,"{""מיקום האירוע"": ""ירכא"", ""זמן האירוע"": ""05.05.2018 בשעה 00:25"", ""פרטי הנשק [תת מקלע]"": ""פאראבלום 9 מילימטר"", ""פרטי הנשק [רימוני גז]"": ""שני רימוני גז מדמיע"", ""פרטי הנשק [מחסנית]"": ""מחסנית ריקה לתת מקלע מסוג עוזי"", ""פרטי הנשק [כדורים לאקדח]"": ""9 כדורים לאקדח 9 מילימטר פאראבלום"", ""פרטי הנשק [כדורים בערכה]"": ""10 כדורים בקוטר 5.56 מילימטר"", ""פרטי הנשק [ערכה לניקוי]"": ""ערכה לניקוי של נשק"", ""פעילות משטרתית"": ""הקמת מחסומים באזור ירכא"", ""התנהגות הנאשם בעת המעצר"": ""סירוב לצאת מהרכב, דחיפת שוטרים, ניסיון להשתחרר מאחיזתם"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144) גם בעבירה של הפרעה לשוטר במילוי תפקידו לפי סעיף 275 לחוק העונשין."", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג הנשק [רימון הלם/גז]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים, 9 כדורים, 10 כדורים"", ""שימוש"": ""לא""}","{""מיקום האירוע"": ""כפר בענה"", ""זמן האירוע"": ""25.1.15, סמוך לשעה 15:00"", ""סיבת המעצר"": ""מנוסה משוטרים"", ""סוג האקדח"": ""FN"", ""מספר האקדח"": ""74423"", ""קליבר"": ""9 מ\""מ"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 13 כדורים"", ""שימוש"": ""לא""}"
ME-16-05-336-804,ME-16-11-69158-529,2,0,1,"{""זמן האירוע"": ""שעת ערב"", ""מיקום האירוע"": ""טקס חינה"", ""תאריך האירוע"": ""24/04/16"", ""סוג הנשק המדויק"": ""תת מקלע מאולתר מסוג קרל גוסטב"", ""פעולה במהלך האירוע"": ""פריקת נשק"", ""התנהלות במהלך נסיעה"": ""הימלטות מהמשטרה"", ""מספר כביש"": ""24"", ""מעורבות צד שלישי"": ""רדואן סמארה"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""2 מחסניות ריקות ובהן 0 כדורים, 26 כדורים"", ""שימוש"": ""לא""}","{""מיקום האירוע"": ""טייבה"", ""תאריך האירוע"": ""23.11.16"", ""סוג התחמושת"": ""9 מ\""מ"", ""מיקום החבייה"": ""מתחת למושב הנהג ומושב סמוך"", ""סוג האירוע"": ""אירוע משפחתי"", ""מיקום טמינת הנשק"": ""באדמה סמוך לבית הנאשם"", ""סוג הנשק המדויק"": ""קרל גוסטב"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144) גם בעבירה של ירי באזור מגורים לפי סעיף 340א לחוק העונשין."", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""בבית, ברכב, מוסלק - מוסתר"", ""שימוש"": ""לא""}"
SH-17-10-10556-234,m07001074-98,2,0,1,"{""קוטר הקליעים"": ""8 מ\""מ"", ""מיקום החזקת הנשק"": ""בחצר הסמוכה לבית, מתחת למזרון בערימת זבל"", ""מרחק החזקת הנשק מהבית"": ""100 מטרים"", ""בעלות הנשק"": ""בבעלות אחר"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים, מחסנית ריקה ובה 0 כדורים"", ""שימוש"": ""לא""}","{""מיקום מציאת הנשק"": ""שטח אדמה הסמוך לכפר מגוריו"", ""מיקום החזקת הנשק"": ""מעל ארון בגדים בבית הנאשם"", ""תאריך מציאת הנשק"": ""31/1/07"", ""תאריך תפיסת הנשק"": ""4/2/07"", ""סוג הצו לחיפוש"": ""צו בית משפט"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""נשק מפורק"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מצא"", ""כמות תחמושת"": ""2 מחסניות ריקות ובהן 0 כדורים"", ""שימוש"": ""לא""}"
